,Cons No,Dtr No,Category,Load,Latitude,Longitude,d
7413,133000017343,204,46,0.2,24.9667775,92.5759947,1
7414,133000017341,204,46,0.2,24.9731881,92.5694886,1
7415,133000017360,204,46,0.2,24.9869873,92.5642224,1
7416,133000017359,204,46,0.2,24.9736278,92.5654614,1
7417,133000017358,204,46,1.0,24.978221,92.5674837,1
7418,133000017357,204,46,0.2,24.9817578,92.5667005,1
7419,133000017356,204,46,1.0,24.9796014,92.5673554,1
7420,133000017355,204,46,1.0,24.9817578,92.5667005,1
7421,133000017354,204,46,1.0,24.9817578,92.5667005,1
7422,133000017353,204,46,1.0,24.977984,92.5490466,1
7423,133000017352,204,46,0.2,24.9817578,92.5667005,1
7424,133000017351,204,46,1.0,24.9795613,92.5651517,1
7425,133000017350,204,46,0.2,24.9869873,92.5642224,1
7426,133000017349,204,46,0.2,24.974537,92.5772341,1
7427,133000017348,204,46,1.0,24.9869873,92.5642224,1
7428,133000017363,204,46,0.2,24.976232,92.5648419,1
7429,133000017347,204,46,1.0,24.9869873,92.5642224,1
7430,133000017346,204,46,0.5,24.9775597,92.5738259,1
7431,133000017345,204,46,1.0,24.9817578,92.5667005,1
7432,133000017344,204,46,1.0,24.9717699,92.5657712,1
7433,133000017364,204,46,1.0,24.9799318,92.5651517,1
7434,133000049237,204,75,1.0,24.9817578,92.5667005,1
7435,133000017342,204,46,1.0,24.9817524,92.5670103,1
7436,133000017340,204,46,0.2,24.9731881,92.5694886,1
7437,133000039530,204,46,0.49,24.9869873,92.5642224,1
7438,133000017362,204,46,1.0,24.9869873,92.5642224,1
7439,133000039532,204,43,0.49,24.9869873,92.5642224,1
7440,133000017390,204,46,0.52,24.9772159,92.5722768,1
7441,133000017376,204,46,0.42,24.9817217,92.5646139,1
7442,133000039536,204,43,0.49,24.986978,92.5211857,1
7443,133000017394,204,46,0.72,24.9817524,92.5670103,1
7444,133000039537,204,46,0.49,24.9814775,92.5614346,1
7445,133010073120,204,46,1.0,24.9817578,92.5667005,1
7446,133000017377,204,46,0.52,24.9873578,92.5642224,1
7447,133000017388,204,46,0.52,24.98083,92.5662033,1
7448,133010070620,204,46,0.49,24.9869873,92.5642224,1
7449,133000017378,204,46,0.52,24.9795666,92.5648419,1
7450,133000017379,204,46,0.42,24.9861613,92.5691788,1
7451,133000017384,204,46,0.52,24.9861613,92.5691788,1
7452,133000017381,204,46,1.0,24.9814775,92.5614346,1
7453,133000039518,204,46,0.49,24.9751205,92.5648419,1
7454,133000017382,204,46,0.52,24.9649195,92.5763046,1
7455,133000017391,204,46,0.52,24.976232,92.5648419,1
7456,133000017383,204,46,0.52,24.983005,92.5665383,1
7457,133000017392,204,46,0.52,24.9817578,92.5667005,1
7458,133000017393,204,46,0.52,24.9817578,92.5667005,1
7459,133000038200,204,43,0.49,24.9869873,92.5642224,1
7460,133000039534,204,46,0.49,24.9814775,92.5614346,1
7461,133000023481,204,46,1.0,24.9817578,92.5667005,1
7462,133000023480,204,46,1.0,24.9817578,92.5667005,1
7463,133000023479,204,46,1.0,24.9813766,92.5673201,1
7464,133000017361,204,46,1.0,24.9783167,92.5728965,1
7465,133000023477,204,46,1.0,24.9814775,92.5614346,1
7466,133000039524,204,43,0.49,24.9869873,92.5642224,1
7467,133000017386,204,46,0.52,24.9814775,92.5614346,1
7468,133000040100,204,46,0.49,24.9869873,92.5642224,1
7469,133000017368,204,46,0.2,24.9817578,92.5667005,1
7470,133000017369,204,46,0.2,24.9869873,92.5642224,1
7471,133000038199,204,46,0.49,24.9873631,92.5639126,1
7472,133000038198,204,46,1.0,24.9816109,92.5671687,1
7473,133000017385,204,46,0.52,24.9731881,92.5694886,1
7474,133000017387,204,46,0.52,24.9861613,92.5691788,1
7475,133000039949,205,43,0.49,24.9907092,92.5196384,1
7476,133000039951,205,46,0.49,24.989989,92.5184006,1
7477,133000039947,205,46,0.49,24.9883661,92.5267566,1
7478,133000039956,205,46,0.49,24.9911077,92.5244469,1
7479,133000039953,205,46,0.49,24.9925043,92.5230426,1
7480,133000039954,205,43,0.49,24.9896185,92.5184006,1
7481,133000039955,205,46,0.49,24.9918917,92.5240345,1
7482,133000039962,205,46,0.49,24.9887888,92.5236616,1
7483,133000039957,205,46,0.49,24.9896133,92.51871,1
7484,133000039958,205,46,0.49,24.9892376,92.5190195,1
7485,133000039961,205,46,0.49,24.986075,92.5307804,1
7486,133000039960,205,46,0.49,24.9896185,92.5184006,1
7487,133000039952,205,46,0.49,24.9925148,92.5224236,1
7488,133000045212,205,46,0.49,24.9936315,92.5221142,1
7489,133000039970,205,46,0.49,24.9859082,92.51871,1
7490,133000039964,205,46,0.49,24.9876041,92.5279946,1
7491,133000044500,205,43,0.49,24.9895037,92.5252091,1
7492,133000044501,205,43,0.49,24.9896185,92.5184006,1
7493,133000044502,205,46,0.49,24.9895037,92.5252091,1
7494,133000044503,205,46,0.49,24.9958693,92.5256732,1
7495,133000045202,205,46,0.49,24.9896029,92.5193289,1
7496,133000045203,205,46,0.49,24.9951865,92.5177817,1
7497,133000045379,205,46,0.49,24.9905839,92.5270661,1
7498,133000045204,205,46,0.49,24.9905839,92.5270661,1
7499,133000045205,205,43,0.49,24.992548,92.5243013,1
7500,133000045206,205,46,0.49,24.9896185,92.5184006,1
7501,133000045207,205,43,0.49,24.9896185,92.5184006,1
7502,133000045208,205,43,0.49,24.9896133,92.51871,1
7503,133000045209,205,43,0.49,24.9932923,92.5202573,1
7504,133000045210,205,46,0.49,24.9943882,92.5211857,1
7505,133000045214,205,43,0.49,24.9925899,92.523694,1
7506,133000045201,205,46,0.49,24.9943882,92.5211857,1
7507,133000039963,205,43,0.49,24.9926133,92.5243217,1
7508,133000045200,205,46,0.49,24.992775,92.5234883,1
7509,133000045198,205,43,0.49,24.9943882,92.5211857,1
7510,133000039965,205,46,0.49,24.9887888,92.5236616,1
7511,133000039966,205,46,0.49,24.992445,92.5249467,1
7512,133000039967,205,46,0.49,24.99233,92.5245597,1
7513,133000039968,205,46,0.49,24.99651,92.5249317,1
7514,133010072848,205,46,0.49,24.9905839,92.5270661,1
7515,133000048105,205,46,0.49,24.9903335,92.5199479,1
7516,133000041870,205,46,0.49,24.9949256,92.5240924,1
7517,133000039946,205,46,0.49,24.9948506,92.5244564,1
7518,133000047739,205,46,0.49,24.99037,92.5177817,1
7519,133000047126,205,43,0.49,24.9951865,92.5177817,1
7520,133000047124,205,43,0.49,24.9943882,92.5211857,1
7521,133000047123,205,43,0.49,24.9940177,92.5211857,1
7522,133000045183,205,43,0.49,24.9905839,92.5270661,1
7523,133000045196,205,46,0.49,24.9922121,92.5184006,1
7524,133000045197,205,46,0.49,24.9940177,92.5211857,1
7525,133000045199,205,43,0.49,24.9943882,92.5211857,1
7526,133000039945,205,46,0.49,24.9887888,92.5236616,1
7527,133000039948,205,46,1.0,24.9859082,92.51871,1
7528,133000039943,205,46,0.49,24.9922121,92.5184006,1
7529,133000050147,205,75,1.0,24.9943882,92.5211857,1
7530,133000039944,205,46,0.49,24.9914325,92.5241424,1
7531,133000051689,205,43,0.49,24.9943882,92.5211857,1
7532,133000051690,205,46,0.49,24.9940698,92.5180911,1
7533,133000039926,205,46,0.49,24.9859082,92.51871,1
7534,133000039927,205,46,0.49,24.9922173,92.5180911,1
7535,133000039930,205,46,0.49,24.9936315,92.5221142,1
7536,133000039931,205,46,0.49,24.9739927,92.5440923,1
7537,133000051691,205,46,0.49,24.9951865,92.5177817,1
7538,133000051692,205,43,0.49,24.9945061,92.5250937,1
7539,133000051693,205,46,0.49,24.9943882,92.5211857,1
7540,133000039928,205,46,0.49,24.989989,92.5184006,1
7541,133000039932,205,46,1.0,24.9892115,92.5205668,1
7542,133000039934,205,46,0.49,24.9940177,92.5211857,1
7543,133000039935,205,46,0.49,24.9920583,92.524525,1
7544,133000039936,205,46,0.49,24.9896133,92.51871,1
7545,133000039937,205,46,0.49,24.9751463,92.5416154,1
7546,133000039938,205,46,0.49,24.9927581,92.5255678,1
7547,133000039940,205,46,0.49,24.9887888,92.5236616,1
7548,133000039941,205,46,0.49,24.990953,92.5251603,1
7549,133000039942,205,46,0.49,24.986075,92.5307804,1
7550,133000017846,206,46,0.06,24.9931222,92.5767864,1
7551,133000017845,206,46,1.0,24.9801317,92.5569633,1
7552,133000018635,206,46,1.0,24.9958383,92.5785117,1
7553,133000017844,206,46,0.06,24.9921265,92.5670103,1
7554,133000017840,206,46,1.0,24.9899566,92.5639126,1
7555,133000018634,206,46,1.0,24.9957933,92.5775617,1
7556,133000017838,206,46,1.0,24.9959783,92.5755783,1
7557,133000017837,206,46,0.06,24.996788,92.5775477,1
7558,133000018633,206,46,1.0,24.9960367,92.5766144,1
7559,133000018631,206,46,1.0,24.9953217,92.578655,1
7560,133000018632,206,46,1.0,24.9966581,92.5774626,1
7561,133000017847,206,46,1.0,24.9924863,92.5676299,1
7562,133000017839,206,46,1.0,24.9953184,92.5786416,1
7563,133000017848,206,46,0.06,24.9934044,92.5771169,1
7564,133000022283,206,46,0.46,24.9944912,92.5766047,1
7565,133000017851,206,46,1.0,24.9942719,92.5780852,1
7566,133000042693,206,46,1.0,24.9929474,92.5764068,1
7567,133000027357,206,46,0.46,24.9932645,92.5654614,1
7568,133010070118,206,46,1.0,24.997594,92.5755432,1
7569,133010072966,206,46,1.0,24.9963656,92.5779593,1
7570,133010072967,206,46,1.0,24.9963683,92.577955,1
7571,133000050753,206,75,1.0,24.9946409,92.5784377,1
7572,133000017850,206,46,1.0,24.993675,92.5772735,1
7573,133000050582,206,46,1.0,24.9958604,92.576427,1
7574,133000036906,206,46,1.0,24.9953217,92.578655,1
7575,133000017885,206,46,1.0,24.9936167,92.577035,1
7576,133000017884,206,46,0.06,24.9935914,92.5770229,1
7577,133000017857,206,46,1.0,24.9937683,92.5792533,1
7578,133000017853,206,46,0.06,24.993758,92.5792559,1
7579,133000017852,206,46,1.0,24.9937983,92.5786267,1
7580,133000018636,206,46,1.0,24.9963286,92.5754742,1
7581,133000018637,206,46,1.0,24.9958051,92.5784947,1
7582,133000029434,206,46,0.52,24.9931682,92.5765161,1
7583,133000017842,206,46,1.0,24.9959778,92.5756076,1
7584,133000018648,206,46,1.0,24.9943938,92.5779993,1
7585,133000018649,206,46,1.0,24.9946149,92.5780982,1
7586,133000018647,206,46,1.0,24.9978624,92.5781637,1
7587,133000018646,206,46,1.0,24.9978357,92.579713,1
7588,133000018645,206,46,1.0,24.9967362,92.5765163,1
7589,133000018650,206,46,1.0,24.9968446,92.576555,1
7590,133000018644,206,46,1.0,24.9949866,92.5787608,1
7591,133000018643,206,46,1.0,24.996042,92.5763046,1
7592,133000049043,206,46,1.0,24.9958707,92.5764541,1
7593,133000018651,206,46,1.0,24.9926722,92.5761161,1
7594,133000018641,206,46,1.0,24.9967883,92.57691,1
7595,133000018640,206,46,1.0,24.99674,92.576515,1
7596,133000018642,206,46,1.0,24.9964178,92.5759947,1
7597,133000018638,206,46,1.0,24.9958383,92.5785117,1
7598,133000018282,206,46,1.0,24.9955392,92.5789166,1
7599,133000018639,206,46,1.0,24.9899566,92.5639126,1
7600,133000018237,206,46,0.06,24.9946029,92.5783376,1
7601,133000002714,208,46,1.0,24.9817684,92.566081,1
7602,133000002712,208,46,0.8,24.9817578,92.5667005,1
7603,133000021667,208,46,0.68,24.976232,92.5648419,1
7604,133000002710,208,46,0.47,24.9869873,92.5642224,1
7605,133000021481,208,46,0.42,24.976232,92.5648419,1
7606,133000002704,208,46,3.0,24.9744266,92.5691339,1
7607,133000042699,208,46,1.0,24.9745243,92.5700548,1
7608,133000002706,208,46,0.74,24.9762267,92.5651517,1
7609,133000037816,208,49,1.0,24.9748828,92.5692385,1
7610,133000045215,208,46,0.49,24.9784883,92.5693783,1
7611,133000045216,208,46,0.49,24.9746649,92.5697984,1
7612,133000010919,208,46,1.0,24.977484,92.5712893,1
7613,133000002708,208,46,2.0,24.976232,92.5648419,1
7614,133000002701,208,46,0.42,24.9817684,92.566081,1
7615,133000002700,208,46,0.84,24.976232,92.5648419,1
7616,133000010908,208,46,0.98,24.976232,92.5648419,1
7617,133010072557,208,46,1.0,24.9713887,92.5663907,1
7618,133000010909,208,46,0.41,24.9817578,92.5667005,1
7619,133000010910,208,46,0.42,24.976232,92.5648419,1
7620,133000002698,208,46,0.86,24.9772181,92.5705138,1
7621,133000010911,208,46,0.47,24.9817684,92.566081,1
7622,133000017370,208,46,0.2,24.976232,92.5648419,1
7623,133000002699,208,46,0.94,24.9755025,92.5696454,1
7624,133000052114,208,46,1.0,24.9731881,92.5694886,1
7625,133000027372,208,46,1.0,24.9746649,92.5697984,1
7626,133000017373,208,46,1.0,24.9766969,92.5699615,1
7627,133000017374,208,46,0.2,24.9746649,92.5697984,1
7628,133000017372,208,46,1.0,24.976232,92.5648419,1
7629,133010070121,208,46,1.0,24.9821389,92.566081,1
7630,133010070110,208,48,1.0,24.9746649,92.5697984,1
7631,133000027375,208,46,1.0,24.9817684,92.566081,1
7632,133000002732,208,46,0.32,24.976232,92.5648419,1
7633,133000002725,208,46,0.58,24.971394,92.566081,1
7634,133000011737,208,46,1.0,24.9746649,92.5697984,1
7635,133000011738,208,46,0.06,24.976232,92.5648419,1
7636,133000011739,208,46,1.0,24.9746649,92.5697984,1
7637,133000011740,208,46,1.0,24.978438,92.5702804,1
7638,133000011741,208,46,1.0,24.9795613,92.5651517,1
7639,133000011743,208,46,1.0,24.9746649,92.5697984,1
7640,133000011744,208,46,0.5,24.9746649,92.5697984,1
7641,133000011746,208,46,1.0,24.974289,92.5701082,1
7642,133000011747,208,46,0.06,24.9720287,92.5722768,1
7643,133000011750,208,46,0.06,24.9866009,92.5651517,1
7644,133000011751,208,46,1.0,24.971394,92.566081,1
7645,133000038228,208,46,0.49,24.979228,92.5668046,1
7646,133000038230,208,46,0.49,24.976232,92.5648419,1
7647,133000011844,208,46,1.0,24.9791674,92.5675645,1
7648,133000011736,208,46,1.0,24.9789095,92.568609,1
7649,133000002724,208,46,0.46,24.9799371,92.5648419,1
7650,133000011735,208,46,1.0,24.9746649,92.5697984,1
7651,133000011732,208,46,1.0,24.9817684,92.566081,1
7652,133000002727,208,46,0.36,24.9779573,92.5705522,1
7653,133000002729,208,46,0.5,24.9817684,92.566081,1
7654,133000002730,208,46,0.74,24.976232,92.5648419,1
7655,133010072145,208,46,0.49,24.9821389,92.566081,1
7656,133000002734,208,46,0.8,24.976232,92.5648419,1
7657,133000002753,208,46,0.78,24.978428,92.569455,1
7658,133000002751,208,46,0.8,24.9787287,92.5688265,1
7659,133000002750,208,46,0.46,24.9817578,92.5667005,1
7660,133000045193,208,43,0.49,24.976232,92.5648419,1
7661,133000002749,208,46,0.84,24.9793351,92.5681126,1
7662,133000002748,208,46,0.84,24.9788657,92.5677662,1
7663,133000002747,208,46,0.46,24.9817684,92.566081,1
7664,133000002743,208,46,0.52,24.9717646,92.566081,1
7665,133000011730,208,46,1.0,24.9781648,92.5717537,1
7666,133000011731,208,46,0.46,24.9746649,92.5697984,1
7667,133000011733,208,46,0.5,24.9771954,92.5204322,1
7668,133000024684,208,46,0.36,24.9717646,92.566081,1
7669,133000017582,208,46,1.0,24.976232,92.5648419,1
7670,133000022052,208,46,0.68,24.9742944,92.5697984,1
7671,133010071775,208,46,1.0,24.976232,92.5648419,1
7672,133000016046,208,46,0.47,24.9704933,92.5753751,1
7673,133000016048,208,46,0.41,24.9717646,92.566081,1
7674,133000016049,208,46,0.41,24.976232,92.5648419,1
7675,133000016050,208,46,0.36,24.9869873,92.5642224,1
7676,133000016054,208,46,0.41,24.9869873,92.5642224,1
7677,133000006486,208,46,0.42,24.976232,92.5648419,1
7678,133000016055,208,46,0.47,24.9731217,92.5691333,1
7679,133000040101,208,46,0.49,24.9746649,92.5697984,1
7680,133000040097,208,46,0.49,24.9688081,92.5871503,1
7681,133000017396,208,46,0.47,24.976232,92.5648419,1
7682,133000050249,208,46,1.0,24.9742944,92.5697984,1
7683,133000015728,208,46,0.36,24.9742944,92.5697984,1
7684,133000015727,208,46,0.36,24.9771954,92.5204322,1
7685,133000016056,208,46,0.47,24.971394,92.566081,1
7686,133000035773,208,46,1.0,24.9775757,92.5728965,1
7687,133000036454,208,46,1.0,24.9724936,92.5705834,1
7688,133000025180,208,46,0.62,24.9710076,92.5670103,1
7689,133000017583,208,46,0.06,24.971394,92.566081,1
7690,133000017584,208,46,1.0,24.971394,92.566081,1
7691,133000017585,208,46,0.06,24.971394,92.566081,1
7692,133000017586,208,46,1.0,24.976232,92.5648419,1
7693,133000017587,208,46,0.06,24.9731285,92.5698765,1
7694,133000017588,208,46,0.06,24.9717646,92.566081,1
7695,133000017592,208,46,0.06,24.9733699,92.5699328,1
7696,133000017593,208,46,1.0,24.9731518,92.5691344,1
7697,133000017597,208,46,1.0,24.9817684,92.566081,1
7698,133000017598,208,46,1.0,24.9817578,92.5667005,1
7699,133000017580,208,46,0.06,24.9799371,92.5648419,1
7700,133000049021,208,46,1.0,24.9817684,92.566081,1
7701,133000027923,208,46,0.5,24.975062,92.5682494,1
7702,133000025170,208,46,1.0,24.977814,92.5718187,1
7703,133000025179,208,46,1.0,24.9767995,92.5700787,1
7704,133000015726,208,46,1.0,24.9866009,92.5651517,1
7705,133000024737,208,46,0.5,24.9740483,92.5689283,1
7706,133000015725,208,46,0.47,24.976232,92.5648419,1
7707,133000015722,208,46,0.42,24.9705146,92.5741357,1
7708,133000022241,208,46,0.62,24.976232,92.5648419,1
7709,133000022240,208,46,0.47,24.9771954,92.5204322,1
7710,133000050640,208,46,1.0,24.9754538,92.5670103,1
7711,133000022238,208,46,0.62,24.9782276,92.5712346,1
7712,133000022237,208,46,0.47,24.9799371,92.5648419,1
7713,133000041419,208,46,0.49,24.9788742,92.5673753,1
7714,133000022243,208,46,0.47,24.9771954,92.5204322,1
7715,133000026430,208,46,0.5,24.9799371,92.5648419,1
7716,133000017581,208,46,1.0,24.9648928,92.5778538,1
7717,133010070616,208,43,0.49,24.9771954,92.5204322,1
7718,133000041420,208,43,0.49,24.976232,92.5648419,1
7719,133000022236,208,46,1.0,24.9800784,92.5685311,1
7720,133000022235,208,46,0.98,24.978916,92.566289,1
7721,133000022053,208,46,0.68,24.9746649,92.5697984,1
7722,133010070618,208,43,0.49,24.9772415,92.5717748,1
7723,133000025610,208,46,1.0,24.9817684,92.566081,1
7724,133000022245,208,46,0.94,24.9785911,92.5708462,1
7725,133000022247,208,46,0.62,24.9817578,92.5667005,1
7726,133000015721,208,46,0.42,24.9746649,92.5697984,1
7727,133000015720,208,46,0.42,24.9746649,92.5697984,1
7728,133000015717,208,46,0.42,24.9791019,92.5691964,1
7729,133000025296,208,46,0.36,24.9795613,92.5651517,1
7730,133000025592,208,46,1.0,24.9779835,92.5707278,1
7731,133000036929,208,46,1.0,24.9780846,92.5648419,1
7732,133000036966,208,46,1.0,24.9731881,92.5694886,1
7733,133000025594,208,46,1.0,24.9793091,92.5670713,1
7734,133000030790,208,46,0.57,24.9799371,92.5648419,1
7735,133000047215,208,43,0.49,24.9742944,92.5697984,1
7736,133000025600,208,46,0.5,24.9821389,92.566081,1
7737,133000025607,208,46,0.5,24.9817684,92.566081,1
7738,133000022251,208,48,1.0,24.974289,92.5701082,1
7739,133000022249,208,46,0.47,24.9866009,92.5651517,1
7740,133000015723,208,46,0.36,24.976232,92.5648419,1
7741,133010070617,208,46,0.49,24.9799371,92.5648419,1
7742,133000037966,208,46,1.0,24.9821389,92.566081,1
7743,133000042745,208,46,1.0,24.9682862,92.5744456,1
7744,133000043403,208,46,0.5,24.9556243,92.5781637,1
7745,133010072867,208,46,1.0,24.9739543,92.5687767,1
7746,133000043253,208,46,0.49,24.9556243,92.5781637,1
7747,133000043254,208,46,0.49,24.976232,92.5648419,1
7748,133000043255,208,43,0.49,24.9799371,92.5648419,1
7749,133000043256,208,43,0.49,24.9799371,92.5648419,1
7750,133000018770,210,46,1.0,24.9977843,92.5668321,1
7751,133000026502,210,46,0.62,24.99821,92.56681,1
7752,133000026501,210,46,0.62,24.999205,92.5720017,1
7753,133000031820,210,49,0.28,24.9978076,92.5673056,1
7754,133000042919,210,49,1.0,24.9975967,92.5672367,1
7755,133000020812,210,46,0.42,24.9978574,92.5663249,1
7756,133000018887,210,46,0.36,24.9982075,92.5667994,1
7757,133000017715,210,46,1.0,25.0000369,92.5676071,1
7758,133000017716,210,46,0.06,24.9999946,92.5674632,1
7759,133000007724,210,46,0.82,24.9980015,92.5667015,1
7760,133000007725,210,46,0.28,24.9979474,92.5656005,1
7761,133000007726,210,46,0.28,24.9794496,92.5716572,1
7762,133000007727,210,46,0.42,24.9932433,92.5667005,1
7763,133000007728,210,46,0.32,24.9979848,92.5661818,1
7764,133000007730,210,46,0.32,24.9994971,92.5673698,1
7765,133000007731,210,46,0.4,24.9995418,92.5672369,1
7766,133000049203,210,75,1.0,24.9980115,92.5670169,1
7767,133000007729,210,46,0.42,24.9980583,92.5669283,1
7768,133000022303,210,46,0.63,24.9972533,92.5674683,1
7769,133000018763,210,46,1.0,24.997856,92.566709,1
7770,133000030091,210,46,0.52,24.9979793,92.566603,1
7771,133000014337,212,46,1.0,24.9675567,92.5521433,1
7772,133000014340,212,46,1.0,24.9867103,92.5489048,1
7773,133000014344,212,46,0.06,24.9873983,92.55123,1
7774,133000051461,212,46,1.0,24.9862168,92.5454071,1
7775,133000014347,212,46,1.0,24.9883219,92.5495372,1
7776,133000011914,212,46,1.0,24.9871591,92.5513838,1
7777,133010070751,212,43,0.49,24.9875533,92.5420117,1
7778,133000011924,212,46,0.06,24.9866829,92.5520972,1
7779,133010073110,212,46,1.0,24.9862537,92.5454631,1
7780,133010070013,212,48,1.0,24.9868313,92.5459967,1
7781,133000011929,212,46,0.06,24.9861363,92.547375,1
7782,133000011927,212,46,0.06,24.9878683,92.5493267,1
7783,133000030267,212,46,0.52,24.986675,92.5518733,1
7784,133000011915,212,46,0.06,24.98709,92.5514287,1
7785,133000011922,212,46,0.06,24.9868219,92.5518212,1
7786,133000011918,212,46,0.06,24.9870184,92.5515335,1
7787,133010070036,212,46,1.0,24.9851029,92.566081,1
7788,133000047087,212,46,1.0,24.9868483,92.5459833,1
7789,133000011930,212,46,0.06,24.9861733,92.5474533,1
7790,133000011919,212,46,0.06,24.9868083,92.5518483,1
7791,133000011920,212,46,1.0,24.9868287,92.551914,1
7792,133000011921,212,46,0.06,24.9867388,92.5517128,1
7793,133000051075,212,46,1.0,24.9867013,92.5463663,1
7794,133000011931,212,46,0.06,24.98617,92.5473783,1
7795,133000011925,212,46,0.06,24.9868883,92.5516183,1
7796,133000011933,212,46,0.06,24.9878565,92.5509605,1
7797,133000013932,212,46,1.0,24.9792279,92.5629833,1
7798,133000007722,212,46,0.8,24.9863164,92.5517739,1
7799,133010072916,212,46,1.0,24.9875192,92.5499221,1
7800,133000007723,212,46,0.57,24.9860533,92.5519917,1
7801,133000039324,212,46,1.0,24.986215,92.5518333,1
7802,133000039325,212,46,1.0,24.9860108,92.5517126,1
7803,133000028705,212,46,0.49,24.9864667,92.5465117,1
7804,133000025186,212,46,0.42,24.9861859,92.5473969,1
7805,133000011937,212,46,1.0,24.988055,92.5476717,1
7806,133000013933,212,46,0.06,24.9864721,92.5518988,1
7807,133000025185,212,46,0.67,24.9876853,92.5498193,1
7808,133000025183,212,46,0.36,24.9871862,92.5514775,1
7809,133000011934,212,46,1.0,24.9872255,92.551238,1
7810,133010070750,212,43,0.49,24.9875433,92.5419817,1
7811,133000037801,212,46,1.0,24.9665295,92.5471887,1
7812,133000025184,212,46,0.36,24.9871153,92.5511863,1
7813,133000046378,213,46,0.49,24.9541171,92.6438057,1
7814,133000039635,213,46,0.06,24.9551528,92.6476226,1
7815,133000026982,213,46,0.62,24.948755,92.6441817,1
7816,133000026945,213,46,0.42,24.953085,92.636875,1
7817,133000026943,213,46,0.32,24.9525413,92.6361435,1
7818,133000026968,213,46,1.0,24.9516533,92.64462,1
7819,133000026980,213,46,0.4,24.9551528,92.6476226,1
7820,133000026981,213,46,0.68,24.9551528,92.6476226,1
7821,133000026942,213,46,0.48,24.9531533,92.6368782,1
7822,133000026946,213,46,0.38,24.9541171,92.6438057,1
7823,133000026924,213,46,0.62,24.9551528,92.6476226,1
7824,133000026979,213,46,0.78,24.9487717,92.6441991,1
7825,133000026970,213,46,1.0,24.9551419,92.6482432,1
7826,133000026978,213,46,0.74,24.949915,92.6433633,1
7827,133000026976,213,46,0.62,24.9541171,92.6438057,1
7828,133000026975,213,46,0.4,24.9541171,92.6438057,1
7829,133000026971,213,46,0.44,24.949915,92.6433633,1
7830,133000026972,213,46,0.46,24.9551528,92.6476226,1
7831,133000026973,213,46,0.28,24.9554153,92.6507598,1
7832,133000026974,213,46,0.48,24.9541171,92.6438057,1
7833,133000026947,213,46,0.36,24.9484923,92.6381956,1
7834,133000026969,213,46,0.42,24.953001,92.6446528,1
7835,133000026926,213,46,0.4,24.9551528,92.6476226,1
7836,133010071877,213,46,1.0,24.9490204,92.6377623,1
7837,133000050657,213,46,1.0,24.9551528,92.6476226,1
7838,133000026937,213,46,0.56,24.9541171,92.6438057,1
7839,133000026936,213,46,0.58,24.9527442,92.6405834,1
7840,133000051975,213,46,1.0,24.9551528,92.6476226,1
7841,133000026919,213,46,0.5,24.9541171,92.6438057,1
7842,133000026920,213,46,0.4,24.9541171,92.6438057,1
7843,133000026921,213,46,0.68,24.9541171,92.6438057,1
7844,133000026935,213,46,0.4,24.9551528,92.6476226,1
7845,133000026922,213,46,1.5,24.9551528,92.6476226,1
7846,133000026923,213,46,0.22,24.9551419,92.6482432,1
7847,133000026950,213,46,0.48,24.9515846,92.6187721,1
7848,133000026953,213,46,0.48,24.9507368,92.6432877,1
7849,133000026934,213,46,0.2,24.9519943,92.6403145,1
7850,133000026933,213,46,2.0,24.9551528,92.6476226,1
7851,133000026932,213,46,0.5,24.95274,92.6406333,1
7852,133000026931,213,46,0.7,24.951995,92.64032,1
7853,133000026930,213,46,2.0,24.9541171,92.6438057,1
7854,133000026951,213,46,0.36,24.9554153,92.6507598,1
7855,133000026929,213,46,0.6,24.9515846,92.6187721,1
7856,133000026928,213,46,0.94,24.9507623,92.6406113,1
7857,133000026927,213,46,0.34,24.9551528,92.6476226,1
7858,133000026952,213,46,0.36,24.9483134,92.6370849,1
7859,133000050656,213,46,1.0,24.9541171,92.6438057,1
7860,133000026938,213,46,0.68,24.9541171,92.6438057,1
7861,133000026939,213,46,0.68,24.9541171,92.6438057,1
7862,133000026967,213,46,1.0,24.9551528,92.6476226,1
7863,133000026966,213,46,0.5,24.9551528,92.6476226,1
7864,133000026965,213,46,1.0,24.9551528,92.6476226,1
7865,133000026925,213,46,0.4,24.9551528,92.6476226,1
7866,133000026963,213,46,0.36,24.9551528,92.6476226,1
7867,133000026962,213,46,0.36,24.9501747,92.63783,1
7868,133000026948,213,46,0.46,24.9497367,92.6377183,1
7869,133000026961,213,46,0.32,24.9484341,92.6374718,1
7870,133000026960,213,46,0.48,24.9541171,92.6438057,1
7871,133000026954,213,46,0.36,24.95274,92.6406333,1
7872,133000026959,213,46,0.48,24.9494184,92.6370571,1
7873,133000030824,213,46,0.67,24.9515122,92.6437768,1
7874,133000026956,213,46,0.32,24.9547768,92.6479329,1
7875,133000031005,213,46,0.73,24.9516473,92.6446104,1
7876,133000031006,213,46,0.6,24.9551528,92.6476226,1
7877,133000026949,213,46,0.42,24.9492638,92.6378129,1
7878,133000026940,213,46,0.68,24.9503537,92.6285639,1
7879,133000051860,213,46,1.0,24.9551528,92.6476226,1
7880,133000026955,213,46,0.48,24.9551419,92.6482432,1
7881,133000026983,213,46,0.76,24.9498017,92.6443233,1
7882,133000026957,213,46,0.48,24.9551528,92.6476226,1
