,index,Cons No,Dtr No,Category,Load,Latitude,Longitude,cumulative sum
412,9229,133000014028,44,46,0.06,24.9532283,92.499805,56.94
413,8098,133000012582,44,46,0.06,24.9693406,92.4902489,57.0
414,9372,133000014245,44,46,0.06,24.9701023,92.4890118,57.06
415,8097,133000012581,44,46,1.0,24.9701023,92.4890118,58.06
416,7679,133000012036,46,46,1.0,25.0059384,92.5275029,1.0
417,7681,133000012038,46,46,0.06,25.00802,92.527795,1.06
418,7682,133000012039,46,46,0.06,25.0080053,92.5278222,1.12
419,7683,133000012040,46,46,1.0,25.0093293,92.5240988,2.12
420,7677,133000012033,46,46,0.06,25.0085484,92.524972,2.18
421,7680,133000012037,46,46,0.06,25.0091967,92.5273467,2.24
422,7686,133000012043,46,46,0.06,25.0083867,92.5269533,2.3
423,7687,133000012044,46,46,0.06,25.0082726,92.5274325,2.36
424,7688,133000012045,46,46,0.06,25.0093464,92.5239815,2.42
425,7690,133000012048,46,46,1.0,25.0087208,92.5271974,3.42
426,7676,133000012032,46,46,0.06,25.0084617,92.5249167,3.48
427,9162,133000013945,46,46,0.06,25.015345,92.5175133,3.54
428,7685,133000012042,46,46,1.0,24.975135,92.5690133,4.54
429,7678,133000012034,46,46,0.06,25.0088333,92.5250183,4.6
430,7696,133000012054,46,46,0.06,25.0021268,92.5236616,4.66
431,7706,133000012066,46,46,0.06,25.0087399,92.524494,4.72
432,7695,133000012053,46,46,0.06,24.975135,92.5690133,4.78
433,7705,133000012065,46,46,0.06,25.0088391,92.5244108,4.84
434,7704,133000012063,46,46,1.0,25.0081787,92.5248554,5.84
435,7701,133000012059,46,46,0.06,24.9751105,92.56902,5.8999999999999995
436,7700,133000012058,46,46,0.06,25.0031386,92.507571,5.96
437,7699,133000012057,46,46,0.06,25.0074267,92.5272917,6.02
438,7698,133000012056,46,46,0.06,25.0021268,92.5236616,6.08
439,7697,133000012055,46,46,0.06,25.007845,92.527155,6.14
440,7694,133000012052,46,46,1.0,25.0086761,92.5279254,7.14
441,7693,133000012051,46,46,0.06,25.0021268,92.5236616,7.2
442,7692,133000012050,46,46,1.0,25.0086767,92.5273717,8.2
443,7707,133000012067,46,46,0.06,24.9986095,92.5125213,8.26
444,9170,133000013953,46,46,0.06,25.0134233,92.51743,8.32
445,7684,133000012041,46,46,0.06,25.0088119,92.52614,8.38
446,7702,133000012060,46,46,0.06,25.0089737,92.5246218,8.44
447,15468,133000022027,46,46,0.56,25.0085667,92.5263833,9.0
448,7689,133000012046,46,46,1.0,25.0093584,92.5238905,10.0
449,15467,133000022026,46,46,0.52,25.0088233,92.5246283,10.52
450,9164,133000013947,46,46,0.06,24.9974767,92.5258567,10.58
451,15464,133000022023,46,46,0.47,25.0062617,92.527105,11.05
452,15465,133000022024,46,46,0.57,25.0084133,92.5242083,11.62
453,9171,133000013954,46,46,0.06,25.0153369,92.5175356,11.68
454,15466,133000022025,46,46,0.62,25.0057883,92.5286167,12.3
455,30225,133000038718,46,46,1.0,25.0091017,92.5242667,13.3
456,7673,133000012029,46,46,0.06,25.0084668,92.5254115,13.36
457,9166,133000013949,46,46,0.06,25.0093642,92.5119025,13.42
458,7691,133000012049,46,46,0.06,25.0076555,92.5275281,13.48
459,27490,133000035633,46,46,0.52,25.0091,92.524325,14.0
460,9167,133000013950,46,46,0.06,24.975168,92.5689777,14.06
461,15470,133000022029,46,46,0.46,25.0089179,92.5280701,14.52
462,9163,133000013946,46,46,0.06,24.9784551,92.5648419,14.58
463,9165,133000013948,46,46,0.06,25.0093642,92.5119025,14.64
464,9172,133000013955,46,46,0.06,25.0031438,92.5072616,14.7
465,15469,133000022028,46,46,0.42,25.0021268,92.5236616,15.12
466,7674,133000012030,46,46,0.06,25.0091081,92.5248526,15.18
467,9169,133000013952,46,46,1.0,25.0094333,92.5272483,16.18
468,15461,133000022019,46,46,0.46,25.0064364,92.5267567,16.64
469,7672,133000012028,46,46,0.06,25.0087952,92.5250382,16.7
470,37714,133000047127,46,43,0.49,25.0079377,92.5264904,17.19
471,36012,133000045211,46,46,0.49,25.0089967,92.526835,17.68
472,44318,133010072997,46,46,1.0,25.00983,92.52713,18.68
473,15462,133000022020,46,46,4.0,25.0063517,92.5266617,22.68
474,18223,133000025175,46,46,0.62,25.0074627,92.5276073,23.3
475,15460,133000022018,46,46,0.57,25.0095157,92.5270041,23.87
476,9168,133000013951,46,46,0.06,24.9989748,92.5128307,23.93
477,7675,133000012031,46,46,0.06,25.0086286,92.5251983,23.99
478,7703,133000012062,46,46,0.06,24.9798786,92.5682494,24.05
479,7710,133000012070,46,46,0.06,25.0021268,92.5236616,24.11
480,7671,133000012027,46,46,0.06,25.0087812,92.5256244,24.169999999999998
481,7726,133000012091,46,46,0.06,25.0024816,92.5245901,24.23
482,18224,133000025176,46,46,0.43,25.0060486,92.5269698,24.66
483,41452,133000051456,46,46,1.0,25.0089083,92.5241533,25.66
484,7708,133000012068,46,46,0.06,25.0089885,92.5122119,25.72
485,7711,133000012071,46,46,0.06,25.008745,92.5276383,25.78
486,9484,133000014393,46,46,0.06,25.0024816,92.5245901,25.84
487,9485,133000014394,46,46,0.06,25.015345,92.5175133,25.9
488,9486,133000014395,46,46,0.06,25.015345,92.5175133,25.96
489,9487,133000014396,46,46,1.0,25.0090194,92.5248181,26.96
490,9488,133000014397,46,46,1.0,25.008985,92.5261167,27.96
491,9489,133000014398,46,46,0.06,24.986075,92.5307804,28.02
492,43508,133010071820,46,46,1.0,25.0089363,92.5266527,29.02
493,7709,133000012069,46,46,0.06,25.0082683,92.52715,29.08
494,15454,133000022012,46,46,0.41,25.0058357,92.5278735,29.49
495,43990,133010072559,46,46,1.0,25.0080967,92.5295467,30.49
496,9491,133000014400,46,46,0.06,25.015345,92.5175133,30.55
497,34022,133000042944,46,46,0.49,25.00622,92.5268033,31.04
498,28755,133000037020,46,46,1.0,25.0063517,92.5266617,32.04
499,15453,133000022011,46,46,0.47,25.0084744,92.5289769,32.51
500,9490,133000014399,46,46,0.06,25.015345,92.5175133,32.57
501,43966,133010072526,46,46,0.49,25.0079933,92.5264883,33.06
502,15449,133000022007,46,46,0.31,25.0075267,92.5284283,33.37
503,34024,133000042946,46,46,0.49,25.007454,92.5275711,33.86
504,36531,133000045864,46,43,0.49,25.008577,92.5281298,34.35
505,34021,133000042943,46,46,0.49,25.0089867,92.5265967,34.839999999999996
506,15450,133000022008,46,46,0.36,25.0073395,92.5274484,35.2
507,15471,133000022031,46,46,0.42,25.0064283,92.5266383,35.62
508,15451,133000022009,46,46,0.31,25.0082383,92.52911,35.93
509,15452,133000022010,46,46,1.0,25.0088197,92.5286632,36.93
510,7721,133000012084,46,46,0.06,25.0134134,92.5174366,36.99
511,36043,133000045257,46,46,0.49,24.9795613,92.5651517,37.48
512,15447,133000022005,46,46,0.31,25.0021268,92.5236616,37.79
513,15448,133000022006,46,46,0.47,25.0074433,92.527155,38.26
514,7735,133000012102,46,46,0.06,25.0024816,92.5245901,38.32
515,44579,133010073607,46,46,0.49,25.00806,92.5276867,38.81
516,7712,133000012072,46,46,0.06,25.0040033,92.5300333,38.87
517,15456,133000022014,46,46,0.31,24.97511,92.5688483,39.18
518,7715,133000012075,46,46,1.0,25.0093694,92.5115931,40.18
519,7716,133000012076,46,46,1.0,25.0085176,92.5263747,41.18
520,7717,133000012077,46,46,0.06,25.0021268,92.5236616,41.24
521,7718,133000012080,46,46,0.06,25.0093079,92.527315,41.3
522,7719,133000012081,46,46,0.06,24.9798786,92.5682494,41.36
523,7720,133000012082,46,46,1.0,25.0090649,92.5273982,42.36
524,7722,133000012085,46,46,0.06,25.0021268,92.5236616,42.42
525,7723,133000012088,46,46,0.06,25.0091295,92.5271762,42.48
526,7724,133000012089,46,46,0.06,25.0021268,92.5236616,42.54
527,14913,133000021391,46,48,0.56,25.0067909,92.5275149,43.1
528,7725,133000012090,46,46,0.06,25.0021268,92.5236616,43.16
529,7713,133000012073,46,46,1.0,25.0091888,92.5273672,44.16
530,15458,133000022016,46,46,0.36,25.007555,92.5275883,44.52
531,15446,133000022004,46,46,0.47,25.0095066,92.5246034,44.99
532,15459,133000022017,46,46,0.36,25.0099599,92.5244275,45.35
533,7730,133000012095,46,46,0.06,25.0021268,92.5236616,45.41
534,7733,133000012099,46,46,0.06,25.0082796,92.5273666,45.47
535,7732,133000012098,46,46,0.06,25.0117636,92.5013838,45.53
536,7731,133000012096,46,46,0.06,24.9989956,92.5115931,45.589999999999996
537,7729,133000012094,46,46,0.06,25.0078247,92.5265177,45.65
538,7728,133000012093,46,46,0.06,25.0058667,92.5271,45.71
539,7734,133000012100,46,46,0.06,25.00802,92.527795,45.77
540,44580,133010073608,46,46,0.49,25.0078533,92.52872,46.26
541,15455,133000022013,46,46,0.42,25.0080784,92.5265283,46.68
542,15457,133000022015,46,46,0.5,25.008465,92.5269267,47.18
543,13650,133000019949,46,46,0.68,25.009046,92.5258117,47.86
544,42840,133010071022,46,46,1.0,25.0076926,92.5298604,48.86
545,7727,133000012092,46,46,0.06,24.9798786,92.5682494,48.92
546,29747,133000038128,47,43,0.49,24.9778033,92.4607439,0.49
547,9499,133000014414,47,46,0.06,24.9786417,92.4636408,0.55
548,20545,133000027879,47,46,0.62,24.9798116,92.4603184,1.17
549,30896,133000039424,47,46,1.0,24.9800333,92.46029,2.17
550,29751,133000038133,47,46,0.49,24.9817329,92.4665167,2.66
551,29748,133000038129,47,43,0.49,24.9780518,92.4606528,3.15
552,7796,133000012224,47,46,0.06,24.9786417,92.4636408,3.21
553,29752,133000038134,47,46,0.49,24.9774517,92.4607483,3.6999999999999997
554,29753,133000038135,47,43,0.49,24.9813115,92.46142,4.1899999999999995
555,19547,133000026781,47,46,0.52,24.9906237,92.5058011,4.71
556,20348,133000027667,47,46,1.0,24.9780498,92.4607082,5.71
557,12628,133000018541,47,46,1.0,24.9839253,92.4612564,6.71
558,9185,133000013975,47,46,0.06,24.9786417,92.4636408,6.77
559,10506,133000015876,47,46,0.06,24.9786417,92.4636408,6.83
560,20358,133000027678,47,46,1.0,24.981247,92.4648961,7.83
561,18309,133000025270,47,46,0.68,24.9786867,92.4636406,8.51
562,9203,133000013999,47,46,0.06,24.979628,92.4602639,8.57
563,7901,133000012352,47,46,0.06,24.9786417,92.4636408,8.63
564,9186,133000013976,47,46,0.06,24.9786417,92.4636408,8.69
565,18246,133000025200,47,46,0.68,24.9839517,92.4611983,9.370000000000001
566,9187,133000013977,47,46,1.0,24.97452,92.4608717,10.370000000000001
567,30631,133000039143,47,46,0.06,24.9841634,92.4611355,10.43
568,9500,133000014416,47,46,1.0,24.985231,92.4704602,11.43
569,7800,133000012228,47,46,1.0,24.9786867,92.4636406,12.43
570,9184,133000013974,47,46,0.06,24.9777451,92.4608339,12.49
571,18348,133000025310,47,46,0.68,24.9816432,92.4661891,13.17
572,7902,133000012353,47,46,0.06,24.9786417,92.4636408,13.23
573,7795,133000012223,47,46,0.06,24.9786417,92.4636408,13.290000000000001
574,29746,133000038127,47,46,0.49,24.9829746,92.4610841,13.78
575,7900,133000012350,47,46,0.06,24.9795603,92.4604042,13.84
576,7899,133000012349,47,46,1.0,24.9800683,92.4606667,14.84
577,7906,133000012360,47,46,1.0,24.981365,92.4608333,15.84
578,7898,133000012348,47,46,0.62,24.9812798,92.4610422,16.46
579,7801,133000012230,47,46,1.0,24.9837036,92.4611537,17.46
580,7890,133000012339,47,46,0.94,24.9813778,92.4649107,18.4
581,7802,133000012232,47,46,1.0,24.9786417,92.4636408,19.4
582,7803,133000012234,47,46,0.52,24.9816432,92.4661891,19.92
583,7903,133000012354,47,46,1.0,24.97628,92.4607783,20.92
584,7798,133000012226,47,46,1.0,24.9745124,92.460897,21.92
585,7786,133000012211,47,46,0.06,24.9799535,92.4602076,21.98
586,7785,133000012210,47,46,1.0,24.9816432,92.4661891,22.98
587,35731,133000044910,47,46,0.49,24.9786417,92.4636408,23.47
588,7790,133000012218,47,46,1.0,24.9786417,92.4636408,24.47
589,7793,133000012221,47,46,0.06,24.9786417,92.4636408,24.53
590,7797,133000012225,47,46,0.06,24.981247,92.4648961,24.59
591,7788,133000012216,47,46,1.0,24.9817329,92.4665167,25.59
592,9509,133000014429,47,46,0.06,24.9816966,92.4608992,25.65
593,7907,133000012361,47,46,0.06,24.9836617,92.461065,25.71
594,42457,133010070519,47,46,0.49,24.9850961,92.4759305,26.2
595,7787,133000012215,47,46,0.06,24.9778498,92.4607382,26.26
596,29893,133000038305,47,43,0.49,24.9816432,92.4661891,26.75
597,42455,133010070517,47,46,0.49,24.9891383,92.450405,27.24
598,7789,133000012217,47,46,1.0,24.9883361,92.5078502,28.24
599,7791,133000012219,47,46,0.06,24.97628,92.4607783,28.3
600,29892,133000038304,47,46,0.49,24.981997,92.4688244,28.79
601,14672,133000021130,47,46,0.62,24.9703733,92.4525367,29.41
602,7909,133000012363,47,46,0.47,24.9785614,92.4601493,29.88
603,7794,133000012222,47,46,0.06,24.9786417,92.4636408,29.94
604,30861,133000039380,50,46,1.0,24.996874,92.4383217,1.0
605,38486,133000048069,50,43,0.49,25.0001406,92.4411365,1.49
606,16544,133000023282,50,46,1.0,24.9987167,92.4436167,2.49
607,10076,133000015324,50,49,0.42,24.9994958,92.4406682,2.91
608,10073,133000015321,50,46,1.0,24.9968841,92.4377038,3.91
609,10072,133000015320,50,46,1.0,24.996874,92.4383217,4.91
610,10080,133000015328,50,46,0.37,24.9968841,92.4377038,5.28
611,44413,133010073250,50,46,1.0,24.9999109,92.4432252,6.28
612,44407,133010073234,50,46,1.0,25.0056047,92.4482081,7.28
613,30188,133000038678,50,46,1.0,25.0001317,92.44113,8.28
614,10071,133000015319,50,46,1.0,24.9995002,92.4411011,9.28
615,39326,133000049057,51,46,1.0,24.9792279,92.5629833,1.0
616,31992,133000040714,51,46,0.06,24.9808867,92.5807534,1.06
617,18631,133000025770,51,46,0.52,24.9796038,92.5626736,1.58
618,43834,133010072330,51,46,1.0,24.9818783,92.576755,2.58
619,38536,133000048162,51,46,0.49,24.9861277,92.5811505,3.0700000000000003
620,30795,133000039313,51,46,1.0,24.9835088,92.5779871,4.07
621,43832,133010072326,51,46,1.0,24.9824191,92.5775035,5.07
622,27923,133000036133,51,46,0.57,24.9778395,92.5790932,5.64
623,27925,133000036135,51,46,0.36,24.9790481,92.5518336,6.0
624,43840,133010072339,51,46,1.0,24.98351,92.578005,7.0
625,43833,133010072329,51,46,1.0,24.982348,92.5767013,8.0
626,16649,133000023413,51,46,0.51,24.9814558,92.5818987,8.51
627,30797,133000039315,51,46,1.0,24.9796038,92.5626736,9.51
628,18630,133000025769,51,46,0.46,24.9861826,92.5800221,9.97
629,27509,133000035656,51,46,0.52,24.9854783,92.5801117,10.49
630,18610,133000025743,51,46,0.42,24.983934,92.5781978,10.91
631,43852,133010072356,51,46,1.0,24.9857779,92.579811,11.91
632,31300,133000039939,51,46,0.49,24.9895612,92.5218047,12.4
633,43844,133010072343,51,46,1.0,24.9849853,92.5786842,13.4
634,43845,133010072345,51,46,1.0,24.9790322,92.5527627,14.4
635,43843,133010072342,51,46,1.0,24.9790322,92.5527627,15.4
636,43842,133010072341,51,46,1.0,24.9796038,92.5626736,16.4
637,43770,133010072231,51,46,1.0,24.9849821,92.5796118,17.4
638,33868,133000042765,51,46,1.0,24.9811706,92.5577179,18.4
639,27460,133000035599,51,46,0.72,24.9842065,92.5783527,19.12
640,43830,133010072324,51,46,1.0,24.9828879,92.5774694,20.12
641,43847,133010072347,51,46,1.0,24.9790322,92.5527627,21.12
642,43846,133010072346,51,46,1.0,24.9790322,92.5527627,22.12
643,27508,133000035655,51,46,0.47,24.977453,92.5800228,22.59
644,43826,133010072320,51,46,1.0,24.9824517,92.5775583,23.59
645,30796,133000039314,51,46,1.0,24.9860377,92.5805992,24.59
646,31993,133000040715,51,46,0.06,24.9840361,92.5784181,24.65
647,43839,133010072338,51,46,1.0,24.9775864,92.5722768,25.65
648,43831,133010072325,51,46,1.0,24.9796038,92.5626736,26.65
649,43838,133010072334,51,46,1.0,24.9817467,92.57643,27.65
650,43837,133010072333,51,46,1.0,24.967841,92.5787834,28.65
651,43836,133010072332,51,46,1.0,24.9827543,92.5774648,29.65
652,43849,133010072352,51,46,1.0,24.9826048,92.5795933,30.65
653,43829,133010072323,51,46,1.0,24.9783221,92.5725866,31.65
654,43835,133010072331,51,46,1.0,24.9796038,92.5626736,32.65
655,43825,133010072316,51,46,1.0,24.9828335,92.5780581,33.65
656,43827,133010072321,51,46,1.0,24.9796038,92.5626736,34.65
657,43851,133010072354,51,46,1.0,24.9790322,92.5527627,35.65
658,43850,133010072353,51,46,1.0,24.9829265,92.5778728,36.65
659,21837,133000029302,51,46,0.06,24.98505,92.5797883,36.71
660,21835,133000029300,51,46,0.06,24.9843181,92.5784839,36.77
661,22773,133000030303,51,46,0.62,24.9870597,92.5795174,37.39
662,22772,133000030302,51,46,0.56,24.9838652,92.578367,37.95
663,21836,133000029301,51,46,0.06,24.984632,92.5789104,38.01
664,43841,133010072340,51,46,1.0,24.9835733,92.578015,39.01
665,43848,133010072350,51,46,1.0,24.9838425,92.5786699,40.01
666,7339,133000011628,52,46,1.0,24.9467821,92.5087579,1.0
667,42397,133010070360,52,46,0.49,24.8930612,92.5868873,1.49
668,7353,133000011650,52,46,1.0,24.9471221,92.5100338,2.49
669,7354,133000011651,52,46,1.0,24.9468691,92.5083144,3.49
670,7336,133000011623,52,46,1.0,24.9467121,92.5090886,4.49
671,7338,133000011626,52,46,0.2,24.9468062,92.5086612,4.69
672,7334,133000011621,52,46,0.47,24.9468687,92.5083591,5.16
673,19782,133000027050,52,46,0.47,24.9470236,92.5092696,5.63
674,15445,133000022003,52,46,0.74,24.946718,92.5091666,6.37
675,24163,133000031864,52,46,0.62,24.9472782,92.510865,6.99
676,7335,133000011622,52,46,0.47,24.9468341,92.5084208,7.46
677,7337,133000011625,52,46,0.2,24.9467581,92.5086318,7.66
678,7340,133000011630,52,46,0.2,24.8973225,92.5715766,7.859999999999999
679,15444,133000022001,52,46,0.06,24.9708331,92.4896304,7.92
680,7351,133000011647,52,46,0.2,24.8849945,92.5749772,8.12
681,7347,133000011642,52,46,0.2,24.9469602,92.5100483,8.32
682,7348,133000011644,52,46,1.0,24.9468804,92.5096029,9.32
683,40276,133000050087,52,46,1.0,24.9473562,92.5109682,10.32
684,7350,133000011646,52,46,1.0,24.9468201,92.5096782,11.32
685,7344,133000011638,52,46,0.2,24.9466506,92.5091696,11.52
686,7341,133000011632,52,46,1.0,24.9468681,92.5088653,12.52
687,7342,133000011636,52,46,0.2,24.9708158,92.5128307,12.72
688,7346,133000011640,52,46,0.2,24.9468207,92.5093203,12.92
689,29681,133000038042,52,46,0.49,24.9471208,92.5097878,13.41
690,7352,133000011648,52,46,1.0,24.9469935,92.5099324,14.41
691,7343,133000011637,52,46,0.2,24.9466884,92.509257,14.61
692,7349,133000011645,52,46,1.0,24.9468283,92.50967,15.61
693,7345,133000011639,52,46,0.2,24.94669,92.50941,15.81
694,24285,133000031995,54,46,0.69,24.9060483,92.673245,0.69
695,15702,133000022296,54,48,0.51,24.8969507,92.6699707,1.2
696,15697,133000022290,54,46,0.68,24.9049649,92.6777329,1.88
697,15691,133000022282,54,46,0.93,24.9072382,92.6749383,2.81
698,34031,133000042959,54,46,0.49,24.9106175,92.6724544,3.3
699,42278,133010070219,54,46,1.0,24.9109549,92.6743174,4.3
700,15688,133000022279,54,46,0.62,24.9113199,92.6746278,4.92
701,15698,133000022291,54,46,0.34,24.9058778,92.6732237,5.26
702,15673,133000022263,54,46,1.01,24.9106175,92.6724544,6.27
703,15686,133000022277,54,46,0.85,24.908098,92.6721401,7.12
704,15694,133000022285,54,46,0.9,24.9058223,92.6712125,8.02
705,15693,133000022284,54,46,0.67,24.9102304,92.6733859,8.69
706,15689,133000022280,54,46,0.72,24.9086383,92.6734867,9.41
707,15690,133000022281,54,46,0.77,24.9106175,92.6724544,10.18
708,15763,133000022361,54,46,1.0,24.9109549,92.6743174,11.18
709,22482,133000029994,54,46,0.67,24.9075976,92.6755593,11.85
710,15696,133000022289,54,46,0.68,24.9059857,92.6721671,12.530000000000001
711,15706,133000022300,54,46,1.0,24.9109549,92.6743174,13.530000000000001
712,15695,133000022286,54,46,0.84,24.9106175,92.6724544,14.370000000000001
713,15704,133000022298,54,46,1.0,24.9102304,92.6733859,15.370000000000001
714,15758,133000022356,54,46,0.6,24.906923,92.6718335,15.97
715,15703,133000022297,54,46,1.0,24.9102304,92.6733859,16.97
716,27954,133000036170,54,46,0.62,24.9102304,92.6733859,17.59
717,15705,133000022299,54,46,1.0,24.90702,92.6721717,18.59
718,44412,133010073248,54,46,1.0,24.9059883,92.673045,19.59
719,15759,133000022357,54,46,1.0,24.9075976,92.6755593,20.59
720,41812,133000051866,54,75,1.0,24.9079483,92.67319,21.59
721,22817,133000030352,54,46,0.67,24.9076087,92.6749383,22.26
722,15671,133000022261,54,46,1.0,24.9061929,92.6712125,23.26
723,15700,133000022293,54,46,0.72,24.9058743,92.6739613,23.98
724,15701,133000022295,54,46,1.0,24.9088552,92.6720718,24.98
725,15760,133000022358,54,46,1.0,24.9045259,92.6779603,25.98
726,15699,133000022292,54,46,0.62,24.9059087,92.6732557,26.6
